Customer Id,Customer City,Customer Country,Customer Email,Customer Fname,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode
2041,Saint Paul,EE. UU.,XXXXXXXXX,Paul,Garcia,XXXXXXXXX,Consumer,MN,1070 Dusty Beacon Maze,55124
7537,San Antonio,EE. UU.,XXXXXXXXX,Stephen,Lee,XXXXXXXXX,Consumer,TX,469 Crystal Anchor Mountain,78201
3056,Philadelphia,EE. UU.,XXXXXXXXX,George,Middleton,XXXXXXXXX,Consumer,PA,3601 Cozy Creek Trail,19143
7967,Philadelphia,EE. UU.,XXXXXXXXX,Samuel,Jones,XXXXXXXXX,Consumer,PA,7007 Quiet Via,19149
1758,Bronx,EE. UU.,XXXXXXXXX,Larry,King,XXXXXXXXX,Consumer,NY,2515 Burning Boulevard,10466
7884,Greenville,EE. UU.,XXXXXXXXX,Peter,Smith,XXXXXXXXX,Corporate,NC,2127 Cozy Deer Bank,27858
289,Morristown,EE. UU.,XXXXXXXXX,Diana,Richards,XXXXXXXXX,Corporate,NJ,3593 Easy Embers Field,7960
10081,San Diego,EE. UU.,XXXXXXXXX,Mary,Castillo,XXXXXXXXX,Corporate,CA,9900 Hidden Rise Downs,92115
1169,Oxnard,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,CA,1055 Crystal Woods,93030
1182,Miami,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,FL,5365 Tawny Apple Limits,33147
717,Albuquerque,EE. UU.,XXXXXXXXX,Mary,Camacho,XXXXXXXXX,Corporate,NM,4845 Thunder Embers Hollow,87111
20423,Amarillo,EE. UU.,XXXXXXXXX,Ainsley,Leach,XXXXXXXXX,Corporate,TX,5154 Honey Bend,79109
5801,Lutz,EE. UU.,XXXXXXXXX,Theresa,Pearson,XXXXXXXXX,Corporate,FL,6715 Gentle Horse Row,33549
702,Bend,EE. UU.,XXXXXXXXX,Cynthia,Smith,XXXXXXXXX,Corporate,OR,6412 Crystal View Townline,97701
6951,East Brunswick,EE. UU.,XXXXXXXXX,Mary,Williams,XXXXXXXXX,Corporate,NJ,263 Harvest Wood,8816
6780,Lancaster,EE. UU.,XXXXXXXXX,Sean,Chung,XXXXXXXXX,Corporate,SC,7111 Cotton Blossom Estates,29720
6422,Ontario,EE. UU.,XXXXXXXXX,Jonathan,Richmond,XXXXXXXXX,Corporate,CA,3005 Bright Maze,91762
5384,Houston,EE. UU.,XXXXXXXXX,Christopher,Smith,XXXXXXXXX,Corporate,TX,5657 Lost Expressway,77015
2985,Hampton,EE. UU.,XXXXXXXXX,Donald,Price,XXXXXXXXX,Corporate,VA,183 Velvet Grove Towers,23666
18349,New York,EE. UU.,XXXXXXXXX,Rana,Moreno,XXXXXXXXX,Corporate,NY,2275 Rustic Impasse,10016
11286,Porterville,EE. UU.,XXXXXXXXX,Mary,Garcia,XXXXXXXXX,Corporate,CA,8279 Bright Fox Highway,93257
489,Portland,EE. UU.,XXXXXXXXX,William,Smith,XXXXXXXXX,Corporate,OR,2792 Middle Mount,97223
4510,Strongsville,EE. UU.,XXXXXXXXX,Rachel,Cochran,XXXXXXXXX,Corporate,OH,6414 Jagged Sky Gardens,44136
9626,El Paso,EE. UU.,XXXXXXXXX,Dorothy,Frye,XXXXXXXXX,Corporate,TX,4849 Clear Blossom Turnabout,79927
9494,Del Rio,EE. UU.,XXXXXXXXX,Robert,Gilmore,XXXXXXXXX,Corporate,TX,8248 Clear Glade,78840
1718,Buffalo,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,NY,4606 Umber Range,14221
5295,Bountiful,EE. UU.,XXXXXXXXX,Mary,Williams,XXXXXXXXX,Corporate,UT,2058 Quaking Oak Common,84010
3984,Kent,EE. UU.,XXXXXXXXX,Brenda,Webster,XXXXXXXXX,Corporate,WA,5131 Gentle Limits,98031
5270,Chicago,EE. UU.,XXXXXXXXX,Andrea,Johnson,XXXXXXXXX,Corporate,IL,9595 Iron Orchard,60620
10966,Plymouth,EE. UU.,XXXXXXXXX,Martha,Pierce,XXXXXXXXX,Corporate,MA,6797 Quiet Mountain Rise,2360
1868,Far Rockaway,EE. UU.,XXXXXXXXX,Mary,Riddle,XXXXXXXXX,Corporate,NY,340 Velvet Barn Gate,11691
17446,Houston,EE. UU.,XXXXXXXXX,Freya,Golden,XXXXXXXXX,Corporate,TX,569 Hazy Wynd,77088
10071,Philadelphia,EE. UU.,XXXXXXXXX,Mary,Lawrence,XXXXXXXXX,Corporate,PA,5768 Jagged Zephyr Port,19124
1271,Simi Valley,EE. UU.,XXXXXXXXX,Carolyn,Shea,XXXXXXXXX,Corporate,CA,1021 Silver Log Cape,93065
11930,Detroit,EE. UU.,XXXXXXXXX,Mary,Gilbert,XXXXXXXXX,Corporate,MI,2002 Noble Crescent,48227
20529,Garden Grove,EE. UU.,XXXXXXXXX,Lynn,Sweeney,XXXXXXXXX,Corporate,CA,7262 Emerald Boulevard,92840
8358,San Diego,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,CA,9176 Shady Barn Jetty,92105
7705,Chicago,EE. UU.,XXXXXXXXX,Julia,Robinson,XXXXXXXXX,Corporate,IL,3670 Broad Mountain Link,60609
17392,Placentia,EE. UU.,XXXXXXXXX,Patience,Ward,XXXXXXXXX,Corporate,CA,7126 Hazy Berry Mount,92870
18276,San Jose,EE. UU.,XXXXXXXXX,Cheryl,Koch,XXXXXXXXX,Corporate,CA,4845 Thunder Embers Hollow,95148
7795,Honolulu,EE. UU.,XXXXXXXXX,Sandra,Smith,XXXXXXXXX,Corporate,HI,1134 Misty River Woods,96822
20655,Mentor,EE. UU.,XXXXXXXXX,Whitney,Collins,XXXXXXXXX,Corporate,OH,5808 Silver Rise Circuit,44060
2454,Santa Clara,EE. UU.,XXXXXXXXX,Kyle,Curtis,XXXXXXXXX,Corporate,CA,3180 Golden Cider Circle,95051
150,Union,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,NJ,5593 Indian Trail,7083
10671,Long Beach,EE. UU.,XXXXXXXXX,Timothy,Moses,XXXXXXXXX,Corporate,CA,1987 Grand Alley,90805
11924,Westminster,EE. UU.,XXXXXXXXX,Mary,Ramos,XXXXXXXXX,Corporate,CA,4463 Cotton Quail Forest,92683
16086,Pompano Beach,EE. UU.,XXXXXXXXX,Aimee,Terrell,XXXXXXXXX,Corporate,FL,5875 Grand Campus,33068
4398,Azusa,EE. UU.,XXXXXXXXX,Mary,Yoder,XXXXXXXXX,Consumer,CA,1010 Rustic Fox View,91702
5687,Fort Lauderdale,EE. UU.,XXXXXXXXX,Mary,Chapman,XXXXXXXXX,Consumer,FL,1430 Easy Spring Key,33324
8534,San Antonio,EE. UU.,XXXXXXXXX,Mary,Rose,XXXXXXXXX,Consumer,TX,3050 Crystal Fawn Green,78201
3372,Princeton,EE. UU.,XXXXXXXXX,Virginia,Smith,XXXXXXXXX,Consumer,NJ,3139 Golden Autumn Byway,8540
10927,Perth Amboy,EE. UU.,XXXXXXXXX,Jessica,Lang,XXXXXXXXX,Consumer,NJ,3356 Crystal Farm,8861
3597,Miami,EE. UU.,XXXXXXXXX,Margaret,Smith,XXXXXXXXX,Consumer,FL,8473 Crystal Hickory Path,33162
2052,Loveland,EE. UU.,XXXXXXXXX,Mary,Anthony,XXXXXXXXX,Consumer,OH,874 Thunder Front,45140
4399,Virginia Beach,EE. UU.,XXXXXXXXX,Richard,Smith,XXXXXXXXX,Consumer,VA,9627 Little Terrace,23455
185,Louisville,EE. UU.,XXXXXXXXX,Deborah,Smith,XXXXXXXXX,Consumer,KY,9295 Emerald Downs,40214
3441,Lockport,EE. UU.,XXXXXXXXX,Emma,Russell,XXXXXXXXX,Consumer,NY,8400 Clear Wagon  Row,14094
11947,Chicago,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,IL,5420 Crystal Hill,60608
1555,Staten Island,EE. UU.,XXXXXXXXX,Adam,Smith,XXXXXXXXX,Consumer,NY,4047 Grand Port,10314
9399,Tucson,EE. UU.,XXXXXXXXX,Mary,Bennett,XXXXXXXXX,Consumer,AZ,6575 Quiet Loop,85719
2792,Plymouth,EE. UU.,XXXXXXXXX,Roy,Carey,XXXXXXXXX,Consumer,MA,4317 Emerald Bay,2360
10118,Cleveland,EE. UU.,XXXXXXXXX,Mary,Reynolds,XXXXXXXXX,Consumer,OH,5325 Amber Blossom Way,44120
8544,Bronx,EE. UU.,XXXXXXXXX,Sarah,Smith,XXXXXXXXX,Consumer,NY,3065 Foggy Horse Port,10458
4296,Webster,EE. UU.,XXXXXXXXX,Edward,Sanchez,XXXXXXXXX,Consumer,NY,3867 Middle Leaf By-pass,14580
4391,Stockton,EE. UU.,XXXXXXXXX,Harry,Smith,XXXXXXXXX,Consumer,CA,6332 Round Range,95207
2882,Amarillo,EE. UU.,XXXXXXXXX,Mary,Decker,XXXXXXXXX,Consumer,TX,6826 Quiet Lane,79109
3283,Martinsburg,EE. UU.,XXXXXXXXX,Charles,Ramos,XXXXXXXXX,Consumer,WV,3882 Golden Maze,25401
397,Cumberland,EE. UU.,XXXXXXXXX,Mary,Delgado,XXXXXXXXX,Consumer,MD,1102 Misty Rabbit Alley,21502
4104,Pekin,EE. UU.,XXXXXXXXX,Debra,Butler,XXXXXXXXX,Consumer,IL,8581 Blue Crescent,61554
12214,Tallahassee,EE. UU.,XXXXXXXXX,Jennifer,Summers,XXXXXXXXX,Consumer,FL,2749 Emerald Glen,32308
10699,Jacksonville,EE. UU.,XXXXXXXXX,Mary,Lee,XXXXXXXXX,Consumer,FL,7320 Wishing Rise Mall ,32225
2091,Woonsocket,EE. UU.,XXXXXXXXX,Doris,Smith,XXXXXXXXX,Consumer,RI,3087 Hazy Glen,2895
10474,Stockton,EE. UU.,XXXXXXXXX,Benjamin,Case,XXXXXXXXX,Consumer,CA,125 Easy Lake Close,95206
7504,Lithonia,EE. UU.,XXXXXXXXX,Stephanie,Smith,XXXXXXXXX,Consumer,GA,4263 Cozy Embers Ledge,30058
7518,Oak Lawn,EE. UU.,XXXXXXXXX,Mary,Padilla,XXXXXXXXX,Consumer,IL,9725 Cotton Forest,60453
1738,Detroit,EE. UU.,XXXXXXXXX,Nicholas,Murray,XXXXXXXXX,Consumer,MI,1915 Thunder Hickory Freeway,48213
1622,Alhambra,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,1098 Fallen By-pass,91801
1325,New Haven,EE. UU.,XXXXXXXXX,Gregory,Nelson,XXXXXXXXX,Consumer,CT,8271 Foggy Horse Inlet,6511
5505,North Tonawanda,EE. UU.,XXXXXXXXX,Joseph,Matthews,XXXXXXXXX,Consumer,NY,3046 Broad Sky Dale,14120
4210,Phoenix,EE. UU.,XXXXXXXXX,Matthew,Roach,XXXXXXXXX,Consumer,AZ,1200 Silent Bend,85029
11229,Kenner,EE. UU.,XXXXXXXXX,Diane,Smith,XXXXXXXXX,Consumer,LA,8768 Shady Arbor,70065
9385,Washington,EE. UU.,XXXXXXXXX,Andrew,Whitehead,XXXXXXXXX,Consumer,PA,3361 Little Ledge,15301
900,Holland,EE. UU.,XXXXXXXXX,George,Smith,XXXXXXXXX,Consumer,MI,2088 Emerald Downs,49423
6217,Morrisville,EE. UU.,XXXXXXXXX,Roger,Black,XXXXXXXXX,Consumer,PA,5263 Middle Road,19067
9466,Memphis,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,TN,7111 Cotton Blossom Estates,38128
4596,Federal Way,EE. UU.,XXXXXXXXX,Mary,Burns,XXXXXXXXX,Consumer,WA,9419 Cinder Hickory Towers,98023
5206,San Diego,EE. UU.,XXXXXXXXX,Mary,Palmer,XXXXXXXXX,Consumer,CA,4212 Cozy Corners,92113
2823,Chicago,EE. UU.,XXXXXXXXX,Danielle,Smith,XXXXXXXXX,Consumer,IL,3614 Misty Mall ,60626
10408,Los Angeles,EE. UU.,XXXXXXXXX,Sandra,Smith,XXXXXXXXX,Consumer,CA,8706 Harvest Green,90027
11011,Bronx,EE. UU.,XXXXXXXXX,Mary,Mullins,XXXXXXXXX,Consumer,NY,3193 Gentle Circuit,10457
40,Long Beach,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,7358 Rocky Villas,90805
11636,Chicago,EE. UU.,XXXXXXXXX,Patrick,Browning,XXXXXXXXX,Consumer,IL,112 Green Fawn Estates,60637
7454,West Covina,EE. UU.,XXXXXXXXX,Andrew,Kim,XXXXXXXXX,Corporate,CA,7094 Round Carrefour,91790
5138,Ventura,EE. UU.,XXXXXXXXX,William,Rivera,XXXXXXXXX,Corporate,CA,3367 Easy Pines,93003
8696,Washington,EE. UU.,XXXXXXXXX,Mary,Pope,XXXXXXXXX,Corporate,DC,4776 Crystal River Stead,20009
2329,Valrico,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,FL,7312 Umber Prairie Wynd,33594
12431,Kaneohe,EE. UU.,XXXXXXXXX,Mary,Rios,XXXXXXXXX,Corporate,HI,1221 Cinder Pines,96744
10860,Ventura,EE. UU.,XXXXXXXXX,Mary,Johnson,XXXXXXXXX,Corporate,CA,8824 Noble View Valley,93003
12094,Brooklyn,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,NY,2720 Stony Field,11218
5088,Oceanside,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,CA,698 Colonial Way,92057
2200,Fort Worth,EE. UU.,XXXXXXXXX,Evelyn,Wilson,XXXXXXXXX,Corporate,TX,7409 Cotton Manor,76116
3997,Brooklyn,EE. UU.,XXXXXXXXX,Margaret,Walker,XXXXXXXXX,Corporate,NY,5731 Cinder Horse Court,11218
8746,Cleveland,EE. UU.,XXXXXXXXX,Charles,Stout,XXXXXXXXX,Corporate,OH,72 Noble Path,44120
3687,Philadelphia,EE. UU.,XXXXXXXXX,Mary,Morrow,XXXXXXXXX,Corporate,PA,923 Amber Grounds,19145
9162,Lodi,EE. UU.,XXXXXXXXX,Christina,Carter,XXXXXXXXX,Corporate,CA,3901 Iron Parade,95240
8993,Bakersfield,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,CA,4915 Lazy Pine Bay,93308
5875,Philadelphia,EE. UU.,XXXXXXXXX,Mary,Rodgers,XXXXXXXXX,Corporate,PA,654 Gentle Acres,19143
2502,Long Beach,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,CA,7581 Cinder Link,90813
9563,San Jose,EE. UU.,XXXXXXXXX,Pamela,Murphy,XXXXXXXXX,Corporate,CA,6001 Iron Diversion,95122
7259,Murfreesboro,EE. UU.,XXXXXXXXX,Jerry,Ingram,XXXXXXXXX,Corporate,TN,9198 Blue Swale,37130
3131,Carlsbad,EE. UU.,XXXXXXXXX,Mary,Brown,XXXXXXXXX,Corporate,CA,3358 Middle Ridge,92009
4140,Hamilton,EE. UU.,XXXXXXXXX,Brandon,Smith,XXXXXXXXX,Corporate,OH,9785 Silver Hickory Walk,45011
4539,Houston,EE. UU.,XXXXXXXXX,Jacqueline,James,XXXXXXXXX,Corporate,TX,9391 Little Leaf Ramp,77083
6071,New York,EE. UU.,XXXXXXXXX,Mary,Wu,XXXXXXXXX,Corporate,NY,3810 Honey Swale,10031
8730,Hayward,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,CA,5166 Middle Circuit,94541
9634,Bridgeton,EE. UU.,XXXXXXXXX,Mary,Weaver,XXXXXXXXX,Corporate,NJ,2269 High Limits,8302
8010,Martinsburg,EE. UU.,XXXXXXXXX,Kathy,Smith,XXXXXXXXX,Corporate,WV,6901 Lazy Plaza,25401
3484,Bay Shore,EE. UU.,XXXXXXXXX,Rebecca,Hunter,XXXXXXXXX,Corporate,NY,67 Cotton Mountain Terrace,11706
7307,Palatine,EE. UU.,XXXXXXXXX,Brandon,Foster,XXXXXXXXX,Corporate,IL,4291 Sunny Fox Mews,60067
1975,Smyrna,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,GA,7790 Green Berry Gate,30080
629,Van Nuys,EE. UU.,XXXXXXXXX,Matthew,Huffman,XXXXXXXXX,Corporate,CA,9922 Misty Oak Inlet,91406
11753,Opa Locka,EE. UU.,XXXXXXXXX,Richard,Reid,XXXXXXXXX,Corporate,FL,9128 Little Cloud Bay,33055
5375,Los Angeles,EE. UU.,XXXXXXXXX,Jeremy,Holmes,XXXXXXXXX,Corporate,CA,1819 Noble Ramp,90046
1695,Saint Paul,EE. UU.,XXXXXXXXX,Amanda,Marquez,XXXXXXXXX,Corporate,MN,9539 Velvet Trace,55106
9884,Edison,EE. UU.,XXXXXXXXX,Maria,Dorsey,XXXXXXXXX,Corporate,NJ,125 Colonial Butterfly Stead,8817
8498,Baytown,EE. UU.,XXXXXXXXX,Joseph,Pennington,XXXXXXXXX,Corporate,TX,9084 Middle Embers Passage,77520
7534,Sylmar,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,CA,1994 Lost Berry Promenade,91342
123,Bend,EE. UU.,XXXXXXXXX,Mary,Mann,XXXXXXXXX,Corporate,OR,7676 Colonial Towers,97701
8925,Opa Locka,EE. UU.,XXXXXXXXX,Mary,Erickson,XXXXXXXXX,Corporate,FL,2422 High River Corners,33055
5981,Burnsville,EE. UU.,XXXXXXXXX,Ronald,Williamson,XXXXXXXXX,Corporate,MN,398 Pleasant Mountain,55337
7347,Huntington Station,EE. UU.,XXXXXXXXX,Carolyn,Gallegos,XXXXXXXXX,Corporate,NY,2070 Indian Leaf Edge,11746
19445,Caguas,Puerto Rico,XXXXXXXXX,Felicia,Clark,XXXXXXXXX,Corporate,PR,9135 Green Island Moor,725
19444,Sunnyvale,EE. UU.,XXXXXXXXX,Wanda,Sanford,XXXXXXXXX,Corporate,CA,1800 Quiet Creek Stead,94087
19443,Sugar Land,EE. UU.,XXXXXXXXX,Hayfa,Boyle,XXXXXXXXX,Corporate,TX,1165 Quiet Inlet,77478
19442,Caguas,Puerto Rico,XXXXXXXXX,Lavinia,Houston,XXXXXXXXX,Corporate,PR,432 Rocky Link,725
19441,Brighton,EE. UU.,XXXXXXXXX,Yetta,Robinson,XXXXXXXXX,Corporate,MA,2607 Clear Branch Cape,2135
19440,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,Holmes,XXXXXXXXX,Corporate,PR,6826 Quiet Lane,725
19439,Garden Grove,EE. UU.,XXXXXXXXX,Mara,Mcneil,XXXXXXXXX,Corporate,CA,9780 Misty Pike,92840
19438,Caguas,Puerto Rico,XXXXXXXXX,Cleo,Woodward,XXXXXXXXX,Home Office,PR,4135 Golden Shadow Front,725
19437,Bismarck,EE. UU.,XXXXXXXXX,Cally,Dunn,XXXXXXXXX,Corporate,ND,8307 Merry Pointe,58501
19436,Caguas,Puerto Rico,XXXXXXXXX,Wynter,Gay,XXXXXXXXX,Home Office,PR,9299 Grand Branch Route,725
19435,Gaithersburg,EE. UU.,XXXXXXXXX,Hyacinth,Nolan,XXXXXXXXX,Consumer,MD,2210 Merry Leaf Row,20878
19434,Caguas,Puerto Rico,XXXXXXXXX,Emma,Mayo,XXXXXXXXX,Corporate,PR,3309 Harvest Thicket,725
19433,Bismarck,EE. UU.,XXXXXXXXX,Xerxes,Terrell,XXXXXXXXX,Corporate,ND,5953 Lost Plaza,58501
19432,Honolulu,EE. UU.,XXXXXXXXX,Noel,Wheeler,XXXXXXXXX,Corporate,HI,1070 Dusty Beacon Maze,96817
19431,Lilburn,EE. UU.,XXXXXXXXX,Maryam,Grant,XXXXXXXXX,Corporate,GA,7094 Sleepy End,30047
19430,Caguas,Puerto Rico,XXXXXXXXX,Naida,Small,XXXXXXXXX,Corporate,PR,9393 Golden View Pike,725
19429,Virginia Beach,EE. UU.,XXXXXXXXX,Lana,Green,XXXXXXXXX,Consumer,VA,9627 Little Terrace,23455
19428,Azusa,EE. UU.,XXXXXXXXX,Patience,Woodward,XXXXXXXXX,Consumer,CA,1010 Rustic Fox View,91702
19427,Long Beach,EE. UU.,XXXXXXXXX,Rylee,Garrett,XXXXXXXXX,Corporate,CA,7735 Gentle Terrace,90813
19426,Bronx,EE. UU.,XXXXXXXXX,Dakota,Green,XXXXXXXXX,Consumer,NY,2720 Stony Field,10458
19425,Caguas,Puerto Rico,XXXXXXXXX,Fallon,Donovan,XXXXXXXXX,Consumer,PR,45 Merry Bear View,725
19424,Provo,EE. UU.,XXXXXXXXX,Kylynn,Zimmerman,XXXXXXXXX,Consumer,UT,3741 Bright Extension,84604
19423,Columbia,EE. UU.,XXXXXXXXX,Inez,Fleming,XXXXXXXXX,Consumer,TN,3408 Tawny Spring Glen,38401
19422,Caguas,Puerto Rico,XXXXXXXXX,Carolyn,Davenport,XXXXXXXXX,Consumer,PR,4105 Fallen Goose Port,725
19421,Stockton,EE. UU.,XXXXXXXXX,Miriam,Vega,XXXXXXXXX,Consumer,CA,6332 Round Range,95207
19420,Marietta,EE. UU.,XXXXXXXXX,Danielle,Rush,XXXXXXXXX,Home Office,GA,7121 Foggy Woods,30062
19419,Caguas,Puerto Rico,XXXXXXXXX,Chloe,Pickett,XXXXXXXXX,Home Office,PR,482 High Quay,725
19418,Holland,EE. UU.,XXXXXXXXX,Beverly,Fisher,XXXXXXXXX,Consumer,MI,7177 Old Nectar Ridge,49423
19417,Rio Grande,Puerto Rico,XXXXXXXXX,Gillian,Camacho,XXXXXXXXX,Home Office,PR,6750 Stony Fawn Wood,745
19416,Brooklyn,EE. UU.,XXXXXXXXX,Madeline,Wooten,XXXXXXXXX,Home Office,NY,2636 Indian Expressway,11212
19415,Caguas,Puerto Rico,XXXXXXXXX,Yoshi,Shelton,XXXXXXXXX,Consumer,PR,9891 Foggy Hills Acres,725
19414,Denver,EE. UU.,XXXXXXXXX,Hadley,Russell,XXXXXXXXX,Corporate,CO,7500 Wishing Brook Grove,80219
19413,Taylor,EE. UU.,XXXXXXXXX,Renee,Morales,XXXXXXXXX,Corporate,MI,1497 Sleepy Thicket,48180
19412,Caguas,Puerto Rico,XXXXXXXXX,Iola,King,XXXXXXXXX,Corporate,PR,5012 Honey Wagon Stead,725
19411,Chicago,EE. UU.,XXXXXXXXX,Tamekah,Blair,XXXXXXXXX,Corporate,IL,8832 Old Quay,60637
19410,Caguas,Puerto Rico,XXXXXXXXX,Cherokee,Huffman,XXXXXXXXX,Corporate,PR,8707 Foggy View,725
19409,Detroit,EE. UU.,XXXXXXXXX,Odessa,Cherry,XXXXXXXXX,Corporate,MI,4148 Indian Landing,48205
19408,Caguas,Puerto Rico,XXXXXXXXX,Rose,Mack,XXXXXXXXX,Consumer,PR,4690 Quiet Hickory Campus,725
19407,Murfreesboro,EE. UU.,XXXXXXXXX,Linda,Haley,XXXXXXXXX,Consumer,TN,8659 Foggy Deer Port,37130
19406,Caguas,Puerto Rico,XXXXXXXXX,May,Kennedy,XXXXXXXXX,Consumer,PR,8284 Colonial Gate Path,725
19405,Cleveland,EE. UU.,XXXXXXXXX,Lilah,Holmes,XXXXXXXXX,Corporate,OH,7701 Rustic Carrefour,44102
19404,Caguas,Puerto Rico,XXXXXXXXX,Tana,Franklin,XXXXXXXXX,Consumer,PR,406 Shady Cider Corner,725
19403,Lockport,EE. UU.,XXXXXXXXX,Emi,Mitchell,XXXXXXXXX,Corporate,NY,4542 Sunny Parade,14094
19402,Caguas,Puerto Rico,XXXXXXXXX,Cynthia,Albert,XXXXXXXXX,Corporate,PR,2070 Rocky Apple Front,725
19401,Saint Charles,EE. UU.,XXXXXXXXX,Myra,Manning,XXXXXXXXX,Corporate,MO,3761 Foggy Hickory Extension,63301
19400,Los Angeles,EE. UU.,XXXXXXXXX,Medge,Mcfarland,XXXXXXXXX,Corporate,CA,9767 Amber Valley,90046
19399,Cupertino,EE. UU.,XXXXXXXXX,Chloe,Nichols,XXXXXXXXX,Home Office,CA,3538 Rustic Dale Run,95014
19398,Caguas,Puerto Rico,XXXXXXXXX,Beatrice,Holt,XXXXXXXXX,Home Office,PR,1946 Jagged Trail,725
19397,Springfield,EE. UU.,XXXXXXXXX,Ria,Padilla,XXXXXXXXX,Home Office,MO,5434 Middle Range,65807
19396,Caguas,Puerto Rico,XXXXXXXXX,Charity,Sharpe,XXXXXXXXX,Home Office,PR,7108 Cinder Road,725
19395,Mission Viejo,EE. UU.,XXXXXXXXX,Nell,Garrison,XXXXXXXXX,Home Office,CA,1557 High Spring Cove,92692
19394,Los Angeles,EE. UU.,XXXXXXXXX,Tamara,Larson,XXXXXXXXX,Home Office,CA,183 Crystal Lake Drive,90042
19393,Caguas,Puerto Rico,XXXXXXXXX,Phyllis,Higgins,XXXXXXXXX,Home Office,PR,1870 Crystal Blossom Towers,725
19392,Roswell,EE. UU.,XXXXXXXXX,Nelle,Shaffer,XXXXXXXXX,Home Office,GA,8932 High Row,30075
19391,Caguas,Puerto Rico,XXXXXXXXX,Aimee,Daugherty,XXXXXXXXX,Corporate,PR,6449 Merry Lagoon Drive,725
19390,Ypsilanti,EE. UU.,XXXXXXXXX,Blossom,Middleton,XXXXXXXXX,Home Office,MI,3505 High Mall,48197
19389,Brooklyn,EE. UU.,XXXXXXXXX,Breanna,Morrison,XXXXXXXXX,Corporate,NY,7320 Lazy Forest Falls,11218
19388,Caguas,Puerto Rico,XXXXXXXXX,Katelyn,Key,XXXXXXXXX,Corporate,PR,851 Green Prairie Park,725
19387,Peoria,EE. UU.,XXXXXXXXX,Karly,Porter,XXXXXXXXX,Corporate,AZ,5674 Merry Nectar Pines,85345
19386,Caguas,Puerto Rico,XXXXXXXXX,Olga,Stein,XXXXXXXXX,Corporate,PR,8651 Heather Drive,725
19385,Garden Grove,EE. UU.,XXXXXXXXX,Brenna,Wyatt,XXXXXXXXX,Corporate,CA,3068 Indian Quail Cove,92843
19384,Caguas,Puerto Rico,XXXXXXXXX,Tatyana,Tyson,XXXXXXXXX,Home Office,PR,427 Clear Leaf Loop,725
19383,Clementon,EE. UU.,XXXXXXXXX,Ifeoma,Hendricks,XXXXXXXXX,Corporate,NJ,5136 Red Prairie Park,8021
19382,Memphis,EE. UU.,XXXXXXXXX,Kitra,Howard,XXXXXXXXX,Corporate,TN,5722 Easy Heath,38127
19381,Antioch,EE. UU.,XXXXXXXXX,Summer,Hester,XXXXXXXXX,Consumer,TN,8895 Shady Cider Moor,37013
19380,Caguas,Puerto Rico,XXXXXXXXX,Sopoline,Hood,XXXXXXXXX,Consumer,PR,4776 Pleasant Pioneer Cape,725
19379,Salt Lake City,EE. UU.,XXXXXXXXX,Emma,Suarez,XXXXXXXXX,Home Office,UT,1853 Umber Field,84118
19378,Caguas,Puerto Rico,XXXXXXXXX,Eliana,Santos,XXXXXXXXX,Consumer,PR,1142 Round Via,725
19377,Bakersfield,EE. UU.,XXXXXXXXX,Denise,Young,XXXXXXXXX,Consumer,CA,2027 Thunder Creek Thicket,93304
19376,Caguas,Puerto Rico,XXXXXXXXX,Hermione,Rose,XXXXXXXXX,Corporate,PR,2059 Cozy Field,725
19375,Granada Hills,EE. UU.,XXXXXXXXX,Lara,Kim,XXXXXXXXX,Consumer,CA,4436 Tawny Private,91344
19374,Caguas,Puerto Rico,XXXXXXXXX,Hedy,Dunn,XXXXXXXXX,Consumer,PR,3914 Silver Horse Cape,725
19373,Tallahassee,EE. UU.,XXXXXXXXX,Violet,Melton,XXXXXXXXX,Home Office,FL,5002 High Bank,32308
19372,Caguas,Puerto Rico,XXXXXXXXX,Taylor,Aguilar,XXXXXXXXX,Home Office,PR,1982 Burning Forest,725
